,intraday,overnight,monthly,seasonal,longterm
21591,(-468196.26141961035+848052.236029001j),0j,0j,0j,0j
21592,(247384.91861891805-882601.4534304254j),0j,0j,0j,0j
21593,(617239.0533355218-348418.86569576187j),0j,0j,0j,0j
21594,(331412.1522779028-280157.94961833046j),0j,0j,0j,0j
21595,(-3302601.117077479+2044440.3845405078j),0j,0j,0j,0j
21596,(1936873.7653832638+902963.2184360299j),0j,0j,0j,0j
21597,(2467362.3693665066+1289074.7074236027j),0j,0j,0j,0j
21598,(879418.2079207203+511603.7428594125j),0j,0j,0j,0j
21599,(360470.79263005307+973827.5794092056j),0j,0j,0j,0j
21600,(166088.84799734765-3070151.5458139414j),0j,0j,0j,0j
21601,(-1218080.1787790314-2334896.148677649j),0j,0j,0j,0j
21602,(1086686.5062486078-358028.7700941367j),0j,0j,0j,0j
21603,(-143118.1238143479+319290.24382003525j),0j,0j,0j,0j
21604,(975379.7334174826+435032.69720357796j),0j,0j,0j,0j
21605,(-621818.7345150942-1627609.6170252361j),0j,0j,0j,0j
21606,(-1979810.5962289993-2598916.4774803286j),0j,0j,0j,0j
21607,(-573108.4012736061+1048895.1722402922j),0j,0j,0j,0j
21608,(1869129.312315453+466672.1716484395j),0j,0j,0j,0j
21609,(-1390281.5310368873+348240.81937254965j),0j,0j,0j,0j
21610,(1332513.916423726-2260532.437975019j),0j,0j,0j,0j
21611,(367380.6278118796-367030.7927572648j),0j,0j,0j,0j
21612,(585359.0964529532-40738.84174312552j),0j,0j,0j,0j
21613,(337434.8265589966+898601.753921905j),0j,0j,0j,0j
21614,(1039113.2725149988+1318009.3388851508j),0j,0j,0j,0j
21615,(-450771.8259159046+1021112.7893627203j),0j,0j,0j,0j
21616,(343550.16762262513+824399.456971528j),0j,0j,0j,0j
21617,(363970.7391346481-1386618.9037192087j),0j,0j,0j,0j
21618,(-268821.645256324+323019.1801670536j),0j,0j,0j,0j
21619,(-399701.95770317083+205836.06885389198j),0j,0j,0j,0j
21620,(-246997.69341656775-1277012.6166983293j),0j,0j,0j,0j
21621,(-499325.74300247803-126433.1442174702j),0j,0j,0j,0j
21622,(1777463.954057751+1893358.84961475j),0j,0j,0j,0j
21623,(924438.2776532534+127840.15024508291j),0j,0j,0j,0j
21624,(-2346096.158755365+1168567.9691153741j),0j,0j,0j,0j
21625,(-1168489.9545689656-410094.9987096069j),0j,0j,0j,0j
21626,(1126380.1305815943+227132.91384997603j),0j,0j,0j,0j
21627,(-174228.3441884342+471269.0750267529j),0j,0j,0j,0j
21628,(198949.73692951316+285741.10569405707j),0j,0j,0j,0j
21629,(-1322513.5926194629-1246928.9706052612j),0j,0j,0j,0j
21630,(1369815.591884942-847525.4742667426j),0j,0j,0j,0j
21631,(-220565.2633199254+314855.206489286j),0j,0j,0j,0j
21632,(-1361716.3421718332+1602728.5080825868j),0j,0j,0j,0j
21633,(-18064.239405046334-2088741.6143784455j),0j,0j,0j,0j
21634,(-1113001.3954007768+265752.53184757556j),0j,0j,0j,0j
21635,(1411984.9437079607+294829.30319247546j),0j,0j,0j,0j
21636,(-107656.09252112964+1149436.2154027973j),0j,0j,0j,0j
21637,(-950836.81365254-1161336.1850943624j),0j,0j,0j,0j
21638,(217530.5279109102+862186.3607349853j),0j,0j,0j,0j
21639,(2081907.6340023726-27115.551381654106j),0j,0j,0j,0j
21640,(1863286.404310308+933030.338221759j),0j,0j,0j,0j
21641,(869567.295550033+1346796.3277625805j),0j,0j,0j,0j
21642,(191035.39163918895+2947652.397386193j),0j,0j,0j,0j
21643,(962748.5672721792+1724515.301746422j),0j,0j,0j,0j
21644,(-752245.9003648516-409449.6982755575j),0j,0j,0j,0j
21645,(348650.33164402575-2034011.7767080362j),0j,0j,0j,0j
21646,(483016.00159693405+1056414.0563285765j),0j,0j,0j,0j
21647,(-1476469.1475966473+610569.1708685828j),0j,0j,0j,0j
21648,(2699314.6952147973-436084.4637577997j),0j,0j,0j,0j
21649,(-1473114.3725407177-291664.8745102227j),0j,0j,0j,0j
21650,(2794715.6971614035-1596983.3199842705j),0j,0j,0j,0j
21651,(-285401.66151954455+961151.0078365253j),0j,0j,0j,0j
21652,(-326631.68046512094-2465562.9928082637j),0j,0j,0j,0j
21653,(-2889266.0709095784+128599.5604156882j),0j,0j,0j,0j
21654,(1951455.1759029068+589298.903105239j),0j,0j,0j,0j
21655,(403825.1904210707-3852413.4851611676j),0j,0j,0j,0j
21656,(-1437575.445123865+1660487.1921798368j),0j,0j,0j,0j
21657,(415537.33393718227-338309.15931933746j),0j,0j,0j,0j
21658,(-2277354.9180537113+913574.5321682801j),0j,0j,0j,0j
21659,(-474798.9301250903-337814.5627138264j),0j,0j,0j,0j
21660,(-2101026.4891002625-375014.08932666795j),0j,0j,0j,0j
21661,(-231479.74450989586+73859.26595630421j),0j,0j,0j,0j
21662,(-1966061.5167814537+1737709.6378721045j),0j,0j,0j,0j
21663,(1377743.0046879018+1370631.7849528813j),0j,0j,0j,0j
21664,(868811.7570299883-845613.254916982j),0j,0j,0j,0j
21665,(-1707638.2348012372-258050.36009687046j),0j,0j,0j,0j
21666,(347510.96117459715-1052662.208320734j),0j,0j,0j,0j
21667,(-1848816.8108770333-245161.73298892134j),0j,0j,0j,0j
21668,(535169.4380905943-1796312.5891902205j),0j,0j,0j,0j
21669,(1111813.6559475763-54235.89035014063j),0j,0j,0j,0j
21670,(13267.811324936221+101180.4737673495j),0j,0j,0j,0j
21671,(-569720.2719437077-604554.1650703833j),0j,0j,0j,0j
21672,(-907445.9322922728+748699.3793356906j),0j,0j,0j,0j
21673,(-644479.7159190273-276741.6485243798j),0j,0j,0j,0j
21674,(2201214.809572829-617630.9715172607j),0j,0j,0j,0j
21675,(2113387.4777253848+247342.97126162995j),0j,0j,0j,0j
21676,(-982163.5494387983-194705.88255341363j),0j,0j,0j,0j
21677,(-1994446.0947186854+1772355.5150854848j),0j,0j,0j,0j
21678,(1755902.3002362885-876776.7306947047j),0j,0j,0j,0j
21679,(-11162.165437287651-69372.07829879911j),0j,0j,0j,0j
21680,(-1106993.3433082914-897877.9540675543j),0j,0j,0j,0j
21681,(-315733.22209106205-696840.3154908393j),0j,0j,0j,0j
21682,(-645201.3503219113-735900.7961019902j),0j,0j,0j,0j
21683,(1092299.1286691912-506244.80364957824j),0j,0j,0j,0j
21684,(1885346.5572111323+2721028.102214219j),0j,0j,0j,0j
21685,(2493220.4257195117-527822.8339138029j),0j,0j,0j,0j
21686,(1637652.5986444815-2864451.18005453j),0j,0j,0j,0j
21687,(362377.9005016756-1358554.475737469j),0j,0j,0j,0j
21688,(-1252482.2354887282+244339.1104082006j),0j,0j,0j,0j
21689,(1499297.7483117082+628486.1023350402j),0j,0j,0j,0j
21690,(-56162.3032998914-3857.442480478785j),0j,0j,0j,0j
21691,(-473132.0165954711+196145.73341873696j),0j,0j,0j,0j
21692,(-295670.76754505094+512611.3387122981j),0j,0j,0j,0j
21693,(-2105675.4563908842-85309.39780121227j),0j,0j,0j,0j
21694,(1871765.3170143915-2765435.689848751j),0j,0j,0j,0j
21695,(-1767064.9946040967+423516.33125791745j),0j,0j,0j,0j
21696,(-1216930.8535381071+155261.0477844114j),0j,0j,0j,0j
21697,(-1734080.9887810284+2200059.970690451j),0j,0j,0j,0j
21698,(2083143.588206559+165536.37719367968j),0j,0j,0j,0j
21699,(-1207433.3435061472+1399640.5405421962j),0j,0j,0j,0j
21700,(941077.1422751562-1407342.5564262548j),0j,0j,0j,0j
21701,(-80989.26660149178-248188.04650075798j),0j,0j,0j,0j
21702,(2347807.9469512124-2165484.596858222j),0j,0j,0j,0j
21703,(-858655.1856246257+936752.8050575281j),0j,0j,0j,0j
21704,(386559.0092626233+1405930.1153166573j),0j,0j,0j,0j
21705,(-544003.2816144887-2334788.4963407703j),0j,0j,0j,0j
21706,(-175941.1389387902-127036.3391588172j),0j,0j,0j,0j
21707,(-2102672.2916947473-266004.5496364216j),0j,0j,0j,0j
21708,(2963682.5933522545+595294.4878032277j),0j,0j,0j,0j
21709,(-1207212.1796126224+61364.32317260711j),0j,0j,0j,0j
21710,(2134767.1945648394+83831.86477385045j),0j,0j,0j,0j
21711,(1470375.3463023258-491489.0378702581j),0j,0j,0j,0j
21712,(-45155.85666062846+99128.6473149634j),0j,0j,0j,0j
21713,(-656993.2044677304-2200791.1241351883j),0j,0j,0j,0j
21714,(-293568.34178832726+388305.40374974883j),0j,0j,0j,0j
21715,(1439109.0338739199+346781.8513776425j),0j,0j,0j,0j
21716,(463455.20713375486-1411186.4962077616j),0j,0j,0j,0j
21717,(-1648617.3865311895+1392413.2011996708j),0j,0j,0j,0j
21718,(-171467.5837197227+1379086.3634315133j),0j,0j,0j,0j
21719,(2240503.9674085816-8164.995877692243j),0j,0j,0j,0j
21720,(-121244.72685564659+979794.7710677213j),0j,0j,0j,0j
21721,(517978.36481315165-670719.7625999507j),0j,0j,0j,0j
21722,(-1729079.8298148257-1156627.6112711928j),0j,0j,0j,0j
21723,(-2194263.0302957837+1439165.5581669468j),0j,0j,0j,0j
21724,(1596637.3277788786+1149964.6417318375j),0j,0j,0j,0j
21725,(425888.77897371445+140861.5904468079j),0j,0j,0j,0j
21726,(-851329.8202695491+77972.01873593195j),0j,0j,0j,0j
21727,(3003249.6521832403+741649.0441140691j),0j,0j,0j,0j
21728,(-265009.4229697874-1441840.6155572946j),0j,0j,0j,0j
21729,(1390013.9221371152-387015.5610012603j),0j,0j,0j,0j
21730,(1880809.7205885195-838733.1985557291j),0j,0j,0j,0j
21731,(7985.323563998856-1922077.362970071j),0j,0j,0j,0j
21732,(224304.96984333984-2088583.812545952j),0j,0j,0j,0j
21733,(181070.92532432056-1369583.3745352132j),0j,0j,0j,0j
21734,(1785954.385260577-1333433.7819266538j),0j,0j,0j,0j
21735,(1182382.0514555643-544309.0927242108j),0j,0j,0j,0j
21736,(1250175.2099181712+514676.76599532785j),0j,0j,0j,0j
21737,(-3180957.3940705014+2881805.7778361873j),0j,0j,0j,0j
21738,(-126847.33392491593-144917.56353194756j),0j,0j,0j,0j
21739,(-1549068.5505107667+60342.91819898039j),0j,0j,0j,0j
21740,(1343745.3948112465+125675.50330627232j),0j,0j,0j,0j
21741,(-1853696.6401450743+1802942.614540171j),0j,0j,0j,0j
21742,(-151605.75954449945-3041999.566357016j),0j,0j,0j,0j
21743,(-155418.13007461815-1700678.1846418027j),0j,0j,0j,0j
21744,(350377.9180213071+2717182.917611148j),0j,0j,0j,0j
21745,(1423776.4404284083+1413239.6600094629j),0j,0j,0j,0j
21746,(235073.22822228912-451834.1354872633j),0j,0j,0j,0j
21747,(-1981923.625335541-453846.45309354446j),0j,0j,0j,0j
21748,(1798061.5726108556+1104522.5837823614j),0j,0j,0j,0j
21749,(815354.3157486753+1147454.056890041j),0j,0j,0j,0j
21750,(-1774166.9175424816+2673908.3028201414j),0j,0j,0j,0j
21751,(916272.5854348885-1305869.9793985318j),0j,0j,0j,0j
21752,(-1165850.3345706982-1789981.0980582093j),0j,0j,0j,0j
21753,(-1976801.3768769044+1939750.9287470242j),0j,0j,0j,0j
21754,(2503042.806270254+1234345.5796611402j),0j,0j,0j,0j
21755,(40421.67370432941-945565.6047101776j),0j,0j,0j,0j
21756,(263128.35916245775-99184.57442228886j),0j,0j,0j,0j
21757,(-676027.8758101763-1828603.1632683254j),0j,0j,0j,0j
21758,(-1837925.614511307-537183.5354480057j),0j,0j,0j,0j
21759,(-2292231.2007159283-706641.8945646742j),0j,0j,0j,0j
21760,(1163237.817884154+719870.8243531759j),0j,0j,0j,0j
21761,(2271041.360833843-412299.9866405248j),0j,0j,0j,0j
21762,(1204672.592758784-2079237.4279375956j),0j,0j,0j,0j
21763,(103259.74200233526+1759851.9343349102j),0j,0j,0j,0j
21764,(-8471.984903548378-1147548.7707207827j),0j,0j,0j,0j
21765,(-1662465.9222151537+761018.4888533556j),0j,0j,0j,0j
21766,(263020.61897679477-1244349.8775631343j),0j,0j,0j,0j
21767,(1259133.0400151173-1997249.7161244694j),0j,0j,0j,0j
21768,(-612262.233545453-246550.94481472706j),0j,0j,0j,0j
21769,(432765.54100266524+1333200.9815625553j),0j,0j,0j,0j
21770,(504121.1411951649+1396788.4939204874j),0j,0j,0j,0j
21771,(607301.8114644295+2322462.647013266j),0j,0j,0j,0j
21772,(-80747.0115247115+904873.5824107181j),0j,0j,0j,0j
21773,(-610827.2409917729-973977.5649336717j),0j,0j,0j,0j
21774,(239383.13063057576-1142389.82150425j),0j,0j,0j,0j
21775,(770925.4991518394+565425.508647843j),0j,0j,0j,0j
21776,(1957322.0829007323+1095381.8470091484j),0j,0j,0j,0j
21777,(282785.01444617426-1371111.4658951506j),0j,0j,0j,0j
21778,(550699.7670659546-558800.0876679708j),0j,0j,0j,0j
21779,(112412.2296136907+12030.202824306383j),0j,0j,0j,0j
21780,(-563584.8533120167+1966687.9701979815j),0j,0j,0j,0j
21781,(813073.235622187-2389324.572567918j),0j,0j,0j,0j
21782,(1352172.292414181-2410958.719147577j),0j,0j,0j,0j
21783,(-2869178.723649093+2475779.075586102j),0j,0j,0j,0j
21784,(597238.9637661005+1473727.894250684j),0j,0j,0j,0j
21785,(762376.2870347898+1545849.796050442j),0j,0j,0j,0j
21786,(1176995.3987847064+2500682.8777390625j),0j,0j,0j,0j
21787,(1084775.0493464966-202293.14991451366j),0j,0j,0j,0j
21788,(218471.5340209141-1817957.5890083092j),0j,0j,0j,0j
21789,(-1476255.4210807392-1458075.189481405j),0j,0j,0j,0j
21790,(2246360.4900905173+2474355.5532728406j),0j,0j,0j,0j
21791,(-468118.35830235796+1545791.9184892406j),0j,0j,0j,0j
21792,(-1783937.6742197154+2165615.7899138127j),0j,0j,0j,0j
21793,(2680518.735721916-3077879.7763342946j),0j,0j,0j,0j
21794,(-168906.90119022178+831617.0672299198j),0j,0j,0j,0j
21795,(663026.7809281427+78698.00577244285j),0j,0j,0j,0j
21796,(1154482.525653537+592137.459113081j),0j,0j,0j,0j
21797,(1535813.2175048536-1764401.5317206404j),0j,0j,0j,0j
21798,(-1427102.2126920933+319428.1386967967j),0j,0j,0j,0j
21799,(-666126.3179582998-1609812.0203870093j),0j,0j,0j,0j
21800,(-1214616.786488478+4176244.4020478055j),0j,0j,0j,0j
21801,(2550552.9402527213+1693073.0525212334j),0j,0j,0j,0j
21802,(-742788.9073771096-1228333.8889303373j),0j,0j,0j,0j
21803,(2037046.2511925898-802077.8163550026j),0j,0j,0j,0j
21804,(-507299.57560585265+256957.1931396228j),0j,0j,0j,0j
21805,(146692.4072465935+1319701.9644863177j),0j,0j,0j,0j
21806,(2185213.6331331087-1792501.5653000344j),0j,0j,0j,0j
21807,(-1588019.000062482+432295.0388316003j),0j,0j,0j,0j
21808,(-2011674.6475714953-2517351.292042603j),0j,0j,0j,0j
21809,(3222483.729952818+387321.92640307115j),0j,0j,0j,0j
21810,(129193.61665843689-1928876.124542131j),0j,0j,0j,0j
21811,(1319044.39156112+2232345.9197663073j),0j,0j,0j,0j
21812,(1631389.1869477448-251275.58073875075j),0j,0j,0j,0j
21813,(-1380430.8335916335+413253.0439433216j),0j,0j,0j,0j
21814,(-1149758.0810484537+1527493.9276246505j),0j,0j,0j,0j
21815,(1473537.867138383+718085.2942955478j),0j,0j,0j,0j
21816,(-2233898.509353876+236986.19095605542j),0j,0j,0j,0j
21817,(606767.4298372003+2559770.113826801j),0j,0j,0j,0j
21818,(-1346735.3966575821-411936.8130904725j),0j,0j,0j,0j
21819,(-343128.6022597363+2435244.0829621684j),0j,0j,0j,0j
21820,(1476814.8861111053-2596886.138792278j),0j,0j,0j,0j
21821,(-27875.436758074677+599487.6824990208j),0j,0j,0j,0j
21822,(-1053539.323573633-1265987.547379056j),0j,0j,0j,0j
21823,(698823.5243491177-1501948.7440104461j),0j,0j,0j,0j
21824,(-2725121.7516584876+68971.90615348809j),0j,0j,0j,0j
21825,(110856.66061641095+24945.308566479944j),0j,0j,0j,0j
21826,(1992098.6787401773+715477.8763709534j),0j,0j,0j,0j
21827,(23744.59190367919-2083629.6839437683j),0j,0j,0j,0j
21828,(-584635.253802885-1694106.277872709j),0j,0j,0j,0j
21829,(1774128.438492759-1499153.0772386375j),0j,0j,0j,0j
21830,(-506201.9871342198+888634.5633243002j),0j,0j,0j,0j
21831,(-1691115.1551433394+1754543.7071897448j),0j,0j,0j,0j
21832,(389951.08401369536+413191.1186138161j),0j,0j,0j,0j
21833,(-2445746.6031507207+2552632.7159889713j),0j,0j,0j,0j
21834,(-620524.6511984793-1132199.7836752236j),0j,0j,0j,0j
21835,(1659003.5891675658-680864.4319369826j),0j,0j,0j,0j
21836,(3972468.8516718047-1486447.4647018884j),0j,0j,0j,0j
21837,(957225.7120188301-427409.539801109j),0j,0j,0j,0j
21838,(531823.802638117-2405766.9467579257j),0j,0j,0j,0j
21839,(-1106619.270587014+184218.52041817136j),0j,0j,0j,0j
21840,(-648626.5219227863-2187979.2898159707j),0j,0j,0j,0j
21841,(-842833.4584826932+1593923.9604938442j),0j,0j,0j,0j
21842,(-416530.3335396893+282281.96330355573j),0j,0j,0j,0j
21843,(-792064.0592988615-1040195.1659771267j),0j,0j,0j,0j
21844,(-1766078.4841481359+1857344.154831832j),0j,0j,0j,0j
21845,(3001231.728582552-878914.1456336238j),0j,0j,0j,0j
21846,(-1006070.1734493002-782311.5376948577j),0j,0j,0j,0j
21847,(1255037.0851509827+1471707.7071356585j),0j,0j,0j,0j
21848,(-333005.3289406521-541914.6751127272j),0j,0j,0j,0j
21849,(291847.63685174007-1485147.3940913477j),0j,0j,0j,0j
21850,(-155472.02050858573-470957.32338114455j),0j,0j,0j,0j
21851,(1983915.2141529596-2126605.8302455647j),0j,0j,0j,0j
21852,(327077.3331648249+3237689.3347117594j),0j,0j,0j,0j
21853,(549244.5128898976+779599.8121782077j),0j,0j,0j,0j
21854,(-392723.81751887116+55330.33917912963j),0j,0j,0j,0j
21855,(1968416.1849698187+1542487.613504915j),0j,0j,0j,0j
21856,(567362.6012733271-1766465.6222094025j),0j,0j,0j,0j
21857,(141591.605683828+422182.89430233417j),0j,0j,0j,0j
21858,(-1110653.4261875278-297939.6564772754j),0j,0j,0j,0j
21859,(1298032.7587406032-1810550.435390676j),0j,0j,0j,0j
21860,(-1953959.2039446058+964277.4359860469j),0j,0j,0j,0j
21861,(-1792898.7624164214+581395.3760358997j),0j,0j,0j,0j
21862,(-1389962.146132567+1091686.8040014263j),0j,0j,0j,0j
21863,(-354136.55392119475+433528.77600800374j),0j,0j,0j,0j
21864,(-1327710.9541250702+328800.4022073797j),0j,0j,0j,0j
21865,(-361384.4601374091+644059.3800927533j),0j,0j,0j,0j
21866,(841234.3333381556+2441005.3861835515j),0j,0j,0j,0j
21867,(668159.5889211531-416107.1087226986j),0j,0j,0j,0j
21868,(359715.05944008275+111643.45818438327j),0j,0j,0j,0j
21869,(1449181.2987048915+660092.9431575633j),0j,0j,0j,0j
21870,(161664.01162974094+1115552.702427676j),0j,0j,0j,0j
21871,(1634204.5849144817+1554494.179937984j),0j,0j,0j,0j
21872,(-318704.1821674196+956287.2447721601j),0j,0j,0j,0j
21873,(1595006.4340366244+1166523.983619703j),0j,0j,0j,0j
21874,(-514125.7115575839-1584218.5847639185j),0j,0j,0j,0j
21875,(-690565.4579133762-959970.160460719j),0j,0j,0j,0j
21876,(430815.52246720885-3292011.9653581516j),0j,0j,0j,0j
21877,(2184054.7897558385+66540.89346652362j),0j,0j,0j,0j
21878,(-2021297.4118516399+2407524.4762983755j),0j,0j,0j,0j
21879,(-928440.6142678218+1379103.9950656078j),0j,0j,0j,0j
21880,(926799.1402699687+4470637.276123833j),0j,0j,0j,0j
21881,(-343147.7544292556-1474948.0429382913j),0j,0j,0j,0j
21882,(-710167.3886140977+3403989.0098242303j),0j,0j,0j,0j
21883,(-516494.0583146375+357079.0774554843j),0j,0j,0j,0j
21884,(100975.43820662238+440473.97868196014j),0j,0j,0j,0j
21885,(-428903.300008181+2155395.4972688286j),0j,0j,0j,0j
21886,(-277420.97910643124+103264.79254282336j),0j,0j,0j,0j
21887,(2942570.2646586522-3667421.311435831j),0j,0j,0j,0j
21888,(486282.73208122863+882438.6061521878j),0j,0j,0j,0j
21889,(199738.14637391525+892158.1501650801j),0j,0j,0j,0j
21890,(-1694636.3521953695+3881187.4342855345j),0j,0j,0j,0j
21891,(-521971.2068032968+436801.2890654133j),0j,0j,0j,0j
21892,(-289237.56922519626+1393319.5562410252j),0j,0j,0j,0j
21893,(694796.4635102684+94893.52366725937j),0j,0j,0j,0j
21894,(164425.75112434826-1530419.2547742585j),0j,0j,0j,0j
21895,(-499747.50624597154-280521.6809741823j),0j,0j,0j,0j
21896,(754019.449323783-1585808.2506788028j),0j,0j,0j,0j
21897,(2586004.051689346-1895909.35733916j),0j,0j,0j,0j
21898,(944259.6654959735-1368694.156373695j),0j,0j,0j,0j
21899,(2473104.6591678318-1784720.8749412003j),0j,0j,0j,0j
21900,(15869339+18894931j),0j,0j,0j,0j
21901,(-421912.6385660728+3019666.7508920683j),0j,0j,0j,0j
21902,(-967761.3832542957+1092238.404430714j),0j,0j,0j,0j
21903,(242925.09953468712+838464.6904750573j),0j,0j,0j,0j
21904,(-1207034.2499389532+650778.4942004452j),0j,0j,0j,0j
21905,(997198.0760906086-786433.1536339329j),0j,0j,0j,0j
21906,(1257510.5404163033+663276.9511366901j),0j,0j,0j,0j
21907,(2019074.075383122-2403613.1510599507j),0j,0j,0j,0j
21908,(965953.7301951922-3129332.101224228j),0j,0j,0j,0j
21909,(1493335.906319662+177374.92883780936j),0j,0j,0j,0j
21910,(-96367.18132621469-2971890.3454859518j),0j,0j,0j,0j
21911,(1937877.7943164476+619253.6167831221j),0j,0j,0j,0j
21912,(992887.1501852644-2758255.9070385126j),0j,0j,0j,0j
21913,(2054137.4224854263+631068.4102489136j),0j,0j,0j,0j
21914,(-984253.8014278383-261363.06017696415j),0j,0j,0j,0j
21915,(207131.4689212388+2553256.8465800323j),0j,0j,0j,0j
21916,(-1628455.3639501901-598720.5113677238j),0j,0j,0j,0j
21917,(1698209.8014443151-1685113.6725600031j),0j,0j,0j,0j
21918,(865327.0728531944+589853.5241419531j),0j,0j,0j,0j
21919,(-97425.94003061345-568977.8996058952j),0j,0j,0j,0j
21920,(-170738.62537753116-9428932.31310336j),0j,0j,0j,0j
21921,(873272.3627746134-841977.0566218796j),0j,0j,0j,0j
21922,(1420598.247461292-2354608.98972002j),0j,0j,0j,0j
21923,(3099058.4628925878+1578530.6966808864j),0j,0j,0j,0j
21924,(136167.2382389083+1713635.0464942544j),0j,0j,0j,0j
21925,(-1404477.0099722024+458793.1831022388j),0j,0j,0j,0j
21926,(229544.42553742323-1186531.025860371j),0j,0j,0j,0j
21927,(717146.9030972391-708828.9181999274j),0j,0j,0j,0j
21928,(-1681946.6241921606-783525.4631628318j),0j,0j,0j,0j
21929,(427841.07183043053+1893468.6873198224j),0j,0j,0j,0j
21930,(-3095378.6261459654+745159.7481923867j),0j,0j,0j,0j
21931,(591779.9566228543+52341.93158088147j),0j,0j,0j,0j
21932,(1198194.3972668294-362066.3857040845j),0j,0j,0j,0j
21933,(539665.5358249751+1345913.7077615007j),0j,0j,0j,0j
21934,(-1698198.0746736114-1055725.776511514j),0j,0j,0j,0j
21935,(865873.6234841116-621144.2283561397j),0j,0j,0j,0j
21936,(1037993.9861647056-443642.8103943984j),0j,0j,0j,0j
21937,(-621892.9198298096+880879.1972095879j),0j,0j,0j,0j
21938,(-2316185.784053404+85916.82938585058j),0j,0j,0j,0j
21939,(550225.680165345-2406170.8335116263j),0j,0j,0j,0j
21940,(-2174724.9952919614+928624.8033883844j),0j,0j,0j,0j
21941,(208061.96889919764-1052894.7128652516j),0j,0j,0j,0j
21942,(-1039499.8285730031+24975.826567745185j),0j,0j,0j,0j
21943,(-420626.6094318724+899063.2488449728j),0j,0j,0j,0j
21944,(-1374043.499909284-1158527.7918922782j),0j,0j,0j,0j
21945,(824354.3185688838+149602.75630864396j),0j,0j,0j,0j
21946,(559056.9086020399-249441.28806163796j),0j,0j,0j,0j
21947,(-800612.1458326891-2182265.362076369j),0j,0j,0j,0j
21948,(-1398122.6539180363-515401.53386720805j),0j,0j,0j,0j
21949,(915181.8908229661+793418.3208508037j),0j,0j,0j,0j
21950,(-2343752.7377465153+2155165.0152145103j),0j,0j,0j,0j
21951,(1625658.758748898-438631.75933476497j),0j,0j,0j,0j
21952,(-2250167.42721135-397211.33139639895j),0j,0j,0j,0j
